r   rho_r^{-1}(0.5) err
0	0.50000000000000000000	NA
1	0.69686274509803921569	NA
2	0.85373533256439830835	NA
3	0.97898829668830238747	NA
4	0.99493645881485561183	NA
5	0.99619020439204454170	NA
6	0.99744272681434420339	NA
7	0.99864514829441225005	NA
8	0.99976849778447424675	NA
9	0.99993970389648837618	NA
